weekday,rank,webtoon_title,webtoon_author,webtoon_title_id,webtoon_url,series_product_no,series_title,series_title_raw,series_episode_info,series_total_episode_count,series_completion_status,series_author,series_author_raw,series_url,match_status,download_status,series_result_text,weekday_list,weekday_row_count,serial_weekdays,serial_weekday_count,pre_collect_weekdays,post_24h_collect_weekdays,is_download_collectable,release_weekday,release_weekday_ko,pre_collect_weekday,post_24h_collect_weekday,release_event_key,collection_context,target_reason,series_download_text,series_download_count,current_url,snapshot_id,snapshot_weekday,snapshot_weekday_ko,snapshot_started_at_kst,snapshot_date_kst,snapshot_time_kst,item_collect_started_at_kst,item_collect_finished_at_kst,item_collect_elapsed_seconds,collected_at_kst,collected_date_kst,collected_time_kst,snapshot_finished_at_kst,snapshot_elapsed_seconds,baseline_found,baseline_snapshot_id,baseline_collected_at_kst,baseline_download_text,baseline_download_count,download_increase,download_increase_rate,dt
sat,85,나만 최강 초월자,에토 슌지,827423,https://comic.naver.com/webtoon/list?titleId=827423&tab=sat,11294531,나만 최강 초월자,나만 최강 초월자 (총 108화/미완결),총 108화/미완결,108.0,미완결,,,https://series.naver.com/comic/detail.series?productNo=11294531,matched,ok,"나만 최강 초월자 (총 108화/미완결)
평점
9.8 | 에토 슌지 츠지다 켄타 | 2026.05.29. | 총108화/미완결 | 104화 무료
뛰어난 신체 능력과 특수한 능력을 겸비한 ""초월자""가 존재하는 세계.따돌림 속에서 하루하루를 보내던 퇴물 초월자, 카미나기 미나토는 어떤 사건으로 인해 곤란에 처하지만, 죽음의 문턱에서 각성한다.몸 안에 한때 종말의 위..",sat,1,sat,1,fri,sat,True,sat,토,fri,sat,11294531_sat,post_24h,어제 밤 10시 공개 이후 증가분 확인용 수집,139.6만,1396000.0,https://series.naver.com/comic/detail.series?productNo=11294531,20260620_234115,sat,토,2026-06-20 23:41:15,2026-06-20,23:41:15,2026-06-20 23:51:22,2026-06-20 23:51:25,3.38,2026-06-20 23:51:25,2026-06-20,23:51:25,2026-06-20 23:57:30,974.55,True,20260619_033739,2026-06-19 03:40:09,139.5만,1395000.0,1000.0,0.0007168458781362007,2026-06-20 23:51:25
sat,109,한판,백시우,828310,https://comic.naver.com/webtoon/list?titleId=828310&tab=sat,11375453,한판,한판 (총 100화/미완결),총 100화/미완결,100.0,미완결,,,https://series.naver.com/comic/detail.series?productNo=11375453,matched,ok,"한판 (총 100화/미완결)
평점
9.5 | 백시우 | 2026.06.05. | 총100화/미완결 | 96화 무료
나약하게 살아온 연우.고등학교에 입학해 새로운 출발을 하고 싶었지만 마음처럼 되지 않던 차, 옆자리 승권을 만난 것을 계기로 하랑고등학교 유도부 <한판>에 들어가 삶이 180도 뒤집히게 된다.연우의 좌충우돌 유도 한판..",sat,1,sat,1,fri,sat,True,sat,토,fri,sat,11375453_sat,post_24h,어제 밤 10시 공개 이후 증가분 확인용 수집,19.7만,197000.0,https://series.naver.com/comic/detail.series?productNo=11375453,20260620_234115,sat,토,2026-06-20 23:41:15,2026-06-20,23:41:15,2026-06-20 23:51:26,2026-06-20 23:51:28,1.94,2026-06-20 23:51:28,2026-06-20,23:51:28,2026-06-20 23:57:30,974.55,True,20260619_033739,2026-06-19 03:40:14,19.7만,197000.0,0.0,0.0,2026-06-20 23:51:28
sat,16,데이워커,,828880,https://comic.naver.com/webtoon/list?titleId=828880&tab=sat,11433164,데이워커,데이워커 (총 94화/미완결),총 94화/미완결,94.0,미완결,MUTE MUTE,평점 9.6 | MUTE MUTE | 2026.06.12. | 총94화/미완결 | 89화 무료,https://series.naver.com/comic/detail.series?productNo=11433164,review_needed,not_found,"데이워커 (총 94화/미완결)
평점
9.6 | MUTE MUTE | 2026.06.12. | 총94화/미완결 | 89화 무료
국정원 블랙요원 '수혁'은 한국에 약물을 밀매하는 조직 '나나야구미'의 수장 암살 임무를 받는다.그러나 그 수장은 '안나'란 이름의 싸움과는 연관 없을 법한 매력적인 여자였는데... 이 임무 뭔가 이상하다.자신을 배신한 국정..",sat,1,sat,1,fri,sat,True,sat,토,fri,sat,11433164_sat,post_24h,어제 밤 10시 공개 이후 증가분 확인용 수집,,,https://nid.naver.com/nidlogin.login?svctype=128&a_version=2&viewtype=1&url=http%3A%2F%2Fseries.naver.com%2Fcomic%2Fdetail.series%3FproductNo%3D11433164&surl=https%3A%2F%2Fseries.naver.com,20260620_234115,sat,토,2026-06-20 23:41:15,2026-06-20,23:41:15,2026-06-20 23:51:30,2026-06-20 23:51:44,14.29,2026-06-20 23:51:44,2026-06-20,23:51:44,2026-06-20 23:57:30,974.55,True,20260619_033739,2026-06-19 03:40:29,,,,,2026-06-20 23:51:44
sat,1,절대군림,박시대,832677,https://comic.naver.com/webtoon/list?titleId=832677&tab=sat,11652534,절대군림,절대군림 (총 96화/미완결),총 96화/미완결,96.0,미완결,,,https://series.naver.com/comic/detail.series?productNo=11652534,matched,ok,"절대군림 (총 96화/미완결)
평점
9.9 | 박시대, 장영훈 박시대 | 2026.06.05. | 총96화/미완결 | 88화 무료
""이 강호, 제가 먹습니다!""왼손에는 군자검을, 오른손에는 지옥도를 든미스터리한 과일상 아들.입담과 재주는 물론, 압도적인 무공 실력까지 갖춘완벽한 그의 진짜 정체는 무엇일까.'강호제패'를 품은 스무 살 청년, '적이건(赤..",sat,1,sat,1,fri,sat,True,sat,토,fri,sat,11652534_sat,post_24h,어제 밤 10시 공개 이후 증가분 확인용 수집,"1,308만",13080000.0,https://series.naver.com/comic/detail.series?productNo=11652534,20260620_234115,sat,토,2026-06-20 23:41:15,2026-06-20,23:41:15,2026-06-20 23:51:46,2026-06-20 23:51:48,2.52,2026-06-20 23:51:48,2026-06-20,23:51:48,2026-06-20 23:57:30,974.55,True,20260619_033739,2026-06-19 03:40:34,"1,306만",13060000.0,20000.0,0.0015313935681470138,2026-06-20 23:51:48
sat,103,사운즈 라이크,소연,833041,https://comic.naver.com/webtoon/list?titleId=833041&tab=sat,11698645,사운즈 라이크,사운즈 라이크 (총 60화/미완결),총 60화/미완결,60.0,미완결,,,https://series.naver.com/comic/detail.series?productNo=11698645,matched,ok,"사운즈 라이크 (총 60화/미완결)
평점
9.9 | 소연 소연 | 2026.05.29. | 총60화/미완결 | 56화 무료
숨겨진 천재 '차수인' 그는 하나뿐인 형이 살해된 후 5년전으로 회귀한다.그리고 형이 우승한 밴드오디션의 후속이자, 형을 죽인 범인이 데뷔한 무대, 에 참가하기로 결심하는데…""넌 절대 곱게 데뷔 못해""억눌렸던 천재들의 ..",sat,1,sat,1,fri,sat,True,sat,토,fri,sat,11698645_sat,post_24h,어제 밤 10시 공개 이후 증가분 확인용 수집,33.7만,337000.0,https://series.naver.com/comic/detail.series?productNo=11698645,20260620_234115,sat,토,2026-06-20 23:41:15,2026-06-20,23:41:15,2026-06-20 23:51:50,2026-06-20 23:51:52,1.97,2026-06-20 23:51:52,2026-06-20,23:51:52,2026-06-20 23:57:30,974.55,True,20260619_033739,2026-06-19 03:40:37,33.6만,336000.0,1000.0,0.002976190476190476,2026-06-20 23:51:52
sat,61,세상에 나쁜 용사는 없다,유령두부,833358,https://comic.naver.com/webtoon/list?titleId=833358&tab=sat,11729223,세상에 나쁜 용사는 없다,세상에 나쁜 용사는 없다 (총 81화/미완결),총 81화/미완결,81.0,미완결,,,https://series.naver.com/comic/detail.series?productNo=11729223,matched,ok,"세상에 나쁜 용사는 없다 (총 81화/미완결)
평점
9.7 | 유령두부, 한소 유령두부 | 2026.06.05. | 총81화/미완결 | 76화 무료
세상에서 가장 강한 남자라 불렸던 사나이.세계 최대 격투기 리그의 헤비급 챔피언.최강의 남자였던 최현석은 죽음 이후 이세계의 용사로서 새로운 삶을 시작한다.'부! 명예! 미녀를 독차지하는 용사!'찬란한 미래를 꿈꾸며 이..",sat,1,sat,1,fri,sat,True,sat,토,fri,sat,11729223_sat,post_24h,어제 밤 10시 공개 이후 증가분 확인용 수집,131.2만,1312000.0,https://series.naver.com/comic/detail.series?productNo=11729223,20260620_234115,sat,토,2026-06-20 23:41:15,2026-06-20,23:41:15,2026-06-20 23:51:53,2026-06-20 23:51:55,2.01,2026-06-20 23:51:55,2026-06-20,23:51:55,2026-06-20 23:57:30,974.55,True,20260619_033739,2026-06-19 03:40:40,131만,1310000.0,2000.0,0.0015267175572519084,2026-06-20 23:51:55
sat,90,나의 구원이,이수이,833415,https://comic.naver.com/webtoon/list?titleId=833415&tab=sat,11740963,나의 구원이,나의 구원이 (총 67화/미완결),총 67화/미완결,67.0,미완결,,,https://series.naver.com/comic/detail.series?productNo=11740963,matched,ok,"나의 구원이 (총 67화/미완결)
평점
10.0 | 이수이 이수이 | 2026.05.01. | 총67화/미완결 | 전화 무료
""나는 주인공이었다. 그날의 구원이를 보기 전까지는.""2000년대 초, 당차고 쾌활한 성격으로 인기가 많은 '태희'는 전학 온 외톨이 '구원'을 불쌍히 여기며 단짝으로 지낸다. 그러다 언제부터인가 점점 예뻐지는 구원이가 관심..",sat,1,sat,1,fri,sat,True,sat,토,fri,sat,11740963_sat,post_24h,어제 밤 10시 공개 이후 증가분 확인용 수집,101.9만,1019000.0,https://series.naver.com/comic/detail.series?productNo=11740963,20260620_234115,sat,토,2026-06-20 23:41:15,2026-06-20,23:41:15,2026-06-20 23:51:56,2026-06-20 23:51:58,2.08,2026-06-20 23:51:58,2026-06-20,23:51:58,2026-06-20 23:57:30,974.55,True,20260619_033739,2026-06-19 03:40:45,101.9만,1019000.0,0.0,0.0,2026-06-20 23:51:58
sat,89,내 호수에 가둔 인어,밋츄,834391,https://comic.naver.com/webtoon/list?titleId=834391&tab=sat,11853866,내 호수에 가둔 인어 [독점],내 호수에 가둔 인어 [독점] (총 32화/미완결),총 32화/미완결,32.0,미완결,,,https://series.naver.com/comic/detail.series?productNo=11853866,matched,ok,"내 호수에 가둔 인어 [독점] (총 32화/미완결)
평점
10.0 | 밋츄 알뽀비 | 2025.06.20. | 총32화/미완결 | 전화 무료
“세르베인, 왜 날 만나러 오지 않았어?”나와 닮은 증조할아버지의 조카를 부르는 사람, 아니 인어.인어를 지독히 아낀 나의 조상은 그를 호수에 가두었다고 한다.그동안 인어는 무슨 생각을 하며 죽은 지 백 년도 더 된 사람..",sat,1,sat,1,fri,sat,True,sat,토,fri,sat,11853866_sat,post_24h,어제 밤 10시 공개 이후 증가분 확인용 수집,69.8만,698000.0,https://series.naver.com/comic/detail.series?productNo=11853866,20260620_234115,sat,토,2026-06-20 23:41:15,2026-06-20,23:41:15,2026-06-20 23:52:03,2026-06-20 23:52:06,2.22,2026-06-20 23:52:06,2026-06-20,23:52:06,2026-06-20 23:57:30,974.55,True,20260619_033739,2026-06-19 03:40:51,69.7만,697000.0,1000.0,0.0014347202295552368,2026-06-20 23:52:06
sat,33,집구석 절대자,리원,834351,https://comic.naver.com/webtoon/list?titleId=834351&tab=sat,11866526,집구석 절대자,집구석 절대자 (총 83화/미완결),총 83화/미완결,83.0,미완결,,,https://series.naver.com/comic/detail.series?productNo=11866526,matched,ok,"집구석 절대자 (총 83화/미완결)
평점
9.9 | 판테라,리원, 아라만 탄토 | 2026.06.05. | 총83화/미완결 | 78화 무료
어느날 갑자기 세상에 종말이 찾아왔다.[집구석 절대자는 집구석을 벗어날 수 없습니다]가족을 구하기 위해서라도 반드시 살아남아야 한다.",sat,1,sat,1,fri,sat,True,sat,토,fri,sat,11866526_sat,post_24h,어제 밤 10시 공개 이후 증가분 확인용 수집,374.5만,3745000.0,https://series.naver.com/comic/detail.series?productNo=11866526,20260620_234115,sat,토,2026-06-20 23:41:15,2026-06-20,23:41:15,2026-06-20 23:52:00,2026-06-20 23:52:02,2.14,2026-06-20 23:52:02,2026-06-20,23:52:02,2026-06-20 23:57:30,974.55,True,20260619_033739,2026-06-19 03:40:48,373.8만,3738000.0,7000.0,0.0018726591760299626,2026-06-20 23:52:02
sat,78,당신의 용서를 구합니다,최롯,835063,https://comic.naver.com/webtoon/list?titleId=835063&tab=sat,11999444,당신의 용서를 구합니다,당신의 용서를 구합니다 (총 55화/미완결),총 55화/미완결,55.0,미완결,,,https://series.naver.com/comic/detail.series?productNo=11999444,matched,ok,"당신의 용서를 구합니다 (총 55화/미완결)
평점
9.9 | 성하, 최롯, WB 문타 | 2026.05.29. | 총55화/미완결 | 54화 무료
""이혼해요 우리.""마리앤의 이혼선언.오만한 남자 크리스토프는 마리앤의 잠깐의 일탈일 거라 굳게 믿었다.지금까지 세상에 모든 것이 그의 뜻대로 흘러갔으니까.하지만, 착각이었다.뒤늦은 후회 끝 그는 마리앤에게 최선을 다해..",sat,1,sat,1,fri,sat,True,sat,토,fri,sat,11999444_sat,post_24h,어제 밤 10시 공개 이후 증가분 확인용 수집,49.9만,499000.0,https://series.naver.com/comic/detail.series?productNo=11999444,20260620_234115,sat,토,2026-06-20 23:41:15,2026-06-20,23:41:15,2026-06-20 23:52:07,2026-06-20 23:52:09,2.56,2026-06-20 23:52:09,2026-06-20,23:52:09,2026-06-20 23:57:30,974.55,True,20260619_033739,2026-06-19 03:40:55,49.9만,499000.0,0.0,0.0,2026-06-20 23:52:09
sat,37,미스 펜들턴,꼬막,835526,https://comic.naver.com/webtoon/list?titleId=835526&tab=sat,12060731,미스 펜들턴 [독점],미스 펜들턴 [독점] (총 57화/미완결),총 57화/미완결,57.0,미완결,,,https://series.naver.com/comic/detail.series?productNo=12060731,matched,ok,"미스 펜들턴 [독점] (총 57화/미완결)
평점
10.0 | 유혜민 꼬막 | 2026.06.05. | 총57화/미완결 | 52화 무료
[연재 요일: 매주 토요일]런던 사교계의 이름난 중매쟁이, 스물아홉 살 '노처녀'.상반된 두 수식어는 모두 로라 펜들턴을 가리킨다.이안 달턴이라는 남자의 짝을 찾아 달라는 의뢰를 받게 된 그녀.그러나 어느 모로 보나 일등 신..",sat,1,sat,1,fri,sat,True,sat,토,fri,sat,12060731_sat,post_24h,어제 밤 10시 공개 이후 증가분 확인용 수집,294.9만,2949000.0,https://series.naver.com/comic/detail.series?productNo=12060731,20260620_234115,sat,토,2026-06-20 23:41:15,2026-06-20,23:41:15,2026-06-20 23:52:14,2026-06-20 23:52:16,2.15,2026-06-20 23:52:16,2026-06-20,23:52:16,2026-06-20 23:57:30,974.55,True,20260619_033739,2026-06-19 03:41:02,293.4만,2934000.0,15000.0,0.005112474437627812,2026-06-20 23:52:16
sat,69,조은학생,이한솔,835189,https://comic.naver.com/webtoon/list?titleId=835189&tab=sat,12061680,조은학생,조은학생 (총 79화/미완결),총 79화/미완결,79.0,미완결,,,https://series.naver.com/comic/detail.series?productNo=12061680,matched,ok,"조은학생 (총 79화/미완결)
평점
9.3 | 이한솔 이한솔 | 2026.06.05. | 총79화/미완결 | 73화 무료
기억상실증에 걸려서 본인이 왕따 출신이라 믿는 부산 고등학생 '조은'. 서울로 전학을 온다.조은은 또 다시 왕따를 당하지 않기 위해 반 아이들과 잘 지내고자 노력하고, 새로운 학교 생활에도 얼추 적응한다.문제는 그곳에서 ..",sat,1,sat,1,fri,sat,True,sat,토,fri,sat,12061680_sat,post_24h,어제 밤 10시 공개 이후 증가분 확인용 수집,172.5만,1725000.0,https://series.naver.com/comic/detail.series?productNo=12061680,20260620_234115,sat,토,2026-06-20 23:41:15,2026-06-20,23:41:15,2026-06-20 23:52:10,2026-06-20 23:52:13,2.46,2026-06-20 23:52:13,2026-06-20,23:52:13,2026-06-20 23:57:30,974.55,True,20260619_033739,2026-06-19 03:40:58,172.1만,1721000.0,4000.0,0.002324230098779779,2026-06-20 23:52:13
sat,29,우리 길드 아이돌,꼬보,835557,https://comic.naver.com/webtoon/list?titleId=835557&tab=sat,12083216,우리 길드 아이돌,우리 길드 아이돌 (총 50화/미완결),총 50화/미완결,50.0,미완결,,,https://series.naver.com/comic/detail.series?productNo=12083216,matched,ok,"우리 길드 아이돌 (총 50화/미완결)
평점
10.0 | 꼬보 꼬보 | 2026.06.05. | 총50화/미완결 | 47화 무료
게임 친구가 유명 아이돌이었다!남동생의 계정으로 게임을 즐기던 '아진'.길드를 위해 여성유저 [꽃뿌링]에게 접근했다가 여미새로 찍혀버린다.나 사실 여자인데...! 한편 정체를 숨기고 [꽃뿌링]으로 활동 중인 '지현'은아진이 ..",sat,1,sat,1,fri,sat,True,sat,토,fri,sat,12083216_sat,post_24h,어제 밤 10시 공개 이후 증가분 확인용 수집,218만,2180000.0,https://series.naver.com/comic/detail.series?productNo=12083216,20260620_234115,sat,토,2026-06-20 23:41:15,2026-06-20,23:41:15,2026-06-20 23:52:18,2026-06-20 23:52:20,1.93,2026-06-20 23:52:20,2026-06-20,23:52:20,2026-06-20 23:57:30,974.55,True,20260619_033739,2026-06-19 03:41:06,216.6만,2166000.0,14000.0,0.006463527239150508,2026-06-20 23:52:20
sat,114,너랑 걷는 개 좋아,누리아 산귀노,836908,https://comic.naver.com/webtoon/list?titleId=836908&tab=sat,12268356,너랑 걷는 개 좋아,너랑 걷는 개 좋아 (총 77화/미완결),총 77화/미완결,77.0,미완결,,,https://series.naver.com/comic/detail.series?productNo=12268356,matched,ok,"너랑 걷는 개 좋아 (총 77화/미완결)
평점
10.0 | 누리아 산귀노 누리아 산귀노 | 2026.06.05. | 총77화/미완결 | 69화 무료
이별 후 주인공에게 찾아온 이웃집 남자 타일러. 주인공은 강아지를 잘 다루는 그를 보며 마음이 설레어 가는데..",sat,1,sat,1,fri,sat,True,sat,토,fri,sat,12268356_sat,post_24h,어제 밤 10시 공개 이후 증가분 확인용 수집,20.3만,203000.0,https://series.naver.com/comic/detail.series?productNo=12268356,20260620_234115,sat,토,2026-06-20 23:41:15,2026-06-20,23:41:15,2026-06-20 23:52:21,2026-06-20 23:52:23,1.92,2026-06-20 23:52:23,2026-06-20,23:52:23,2026-06-20 23:57:30,974.55,True,20260619_033739,2026-06-19 03:41:10,20.3만,203000.0,0.0,0.0,2026-06-20 23:52:23
sat,111,비밀복식클럽,소영,837336,https://comic.naver.com/webtoon/list?titleId=837336&tab=sat,12387223,비밀복식클럽,비밀복식클럽 (총 44화/미완결),총 44화/미완결,44.0,미완결,,,https://series.naver.com/comic/detail.series?productNo=12387223,matched,ok,"비밀복식클럽 (총 44화/미완결)
평점
10.0 | 소영 소영 | 2026.06.05. | 총44화/미완결 | 40화 무료
인류가 초래한 위기로 40%만 생존한 2054년, 전지구인은 환경이 절대 우선인 ‘재생 인류시대’에 합의한다. 반세기 뒤, 생필품을 뺀 패션을 비롯한 모든 개성 추구가 금지를 넘어 죄악인 사회에서 각각의 이유로 패션을 하..",sat,1,sat,1,fri,sat,True,sat,토,fri,sat,12387223_sat,post_24h,어제 밤 10시 공개 이후 증가분 확인용 수집,3.3만,33000.0,https://series.naver.com/comic/detail.series?productNo=12387223,20260620_234115,sat,토,2026-06-20 23:41:15,2026-06-20,23:41:15,2026-06-20 23:52:24,2026-06-20 23:52:27,2.25,2026-06-20 23:52:27,2026-06-20,23:52:27,2026-06-20 23:57:30,974.55,True,20260619_033739,2026-06-19 03:41:13,3.3만,33000.0,0.0,0.0,2026-06-20 23:52:27
sat,51,오사카 환상선,혀나현,838885,https://comic.naver.com/webtoon/list?titleId=838885&tab=sat,12569020,오사카 환상선,오사카 환상선 (총 55화/미완결),총 55화/미완결,55.0,미완결,,,https://series.naver.com/comic/detail.series?productNo=12569020,matched,ok,"오사카 환상선 (총 55화/미완결)
평점
10.0 | 혀나현 혀나현 | 2026.06.05. | 총55화/미완결 | 52화 무료
오사카의 재일조선인 소년 김용은 우연히 야쿠자 조카와의 싸움에 휘말린다. 야쿠자의 명령으로 조선인 부락에 잠입해 신분증을 훔치는 임무를 맡게 된 김용. 평범해 보였던 마을 사람들은 무언가를 꾸미고 있는 듯 한데.. 처음..",sat,1,sat,1,fri,sat,True,sat,토,fri,sat,12569020_sat,post_24h,어제 밤 10시 공개 이후 증가분 확인용 수집,26.5만,265000.0,https://series.naver.com/comic/detail.series?productNo=12569020,20260620_234115,sat,토,2026-06-20 23:41:15,2026-06-20,23:41:15,2026-06-20 23:52:28,2026-06-20 23:52:30,1.97,2026-06-20 23:52:30,2026-06-20,23:52:30,2026-06-20 23:57:30,974.55,True,20260619_033739,2026-06-19 03:41:17,26.3만,263000.0,2000.0,0.0076045627376425855,2026-06-20 23:52:30
sat,92,말없는 전학생,이유정,839102,https://comic.naver.com/webtoon/list?titleId=839102&tab=sat,12588447,말없는 전학생,말없는 전학생 (총 60화/미완결),총 60화/미완결,60.0,미완결,,,https://series.naver.com/comic/detail.series?productNo=12588447,matched,ok,"말없는 전학생 (총 60화/미완결)
평점
9.4 | 이유정 | 2026.06.05. | 총60화/미완결 | 55화 무료
침묵은 끝났다. 이제 그의 싸움이 시작된다!절대 말하지 않는 전학생 지존은 어느 날,압도적인 실력 차로 같은 반 일진을 제압해버린다.이 싸움으로 학교 안팎 일진들의 관심을 한몸에 받게 돼버린 지존.그리고 또 한 명의 말없..",sat,1,sat,1,fri,sat,True,sat,토,fri,sat,12588447_sat,post_24h,어제 밤 10시 공개 이후 증가분 확인용 수집,36.5만,365000.0,https://series.naver.com/comic/detail.series?productNo=12588447,20260620_234115,sat,토,2026-06-20 23:41:15,2026-06-20,23:41:15,2026-06-20 23:52:31,2026-06-20 23:52:33,2.27,2026-06-20 23:52:33,2026-06-20,23:52:33,2026-06-20 23:57:30,974.55,True,20260619_033739,2026-06-19 03:41:21,36.5만,365000.0,0.0,0.0,2026-06-20 23:52:33
sat,40,시한복권,,839588,https://comic.naver.com/webtoon/list?titleId=839588&tab=sat,12681116,시한복권,시한복권 (총 55화/미완결),총 55화/미완결,55.0,미완결,세모 네모,평점 10.0 | 세모 네모 | 2026.05.29. | 총55화/미완결 | 51화 무료,https://series.naver.com/comic/detail.series?productNo=12681116,review_needed,not_found,"시한복권 (총 55화/미완결)
평점
10.0 | 세모 네모 | 2026.05.29. | 총55화/미완결 | 51화 무료
완벽한 가족에서 소외된 송준은 집안으로부터 독립을 위해 매일 복권을 구매한다.송준은 소원대로 5억짜리 즉석 복권이 당첨되고 완벽한 가족에게 당첨 사실을 기꺼이 알린다.그런데 보잘것없어 보이는 5억짜리 복권에 목숨..",sat,1,sat,1,fri,sat,True,sat,토,fri,sat,12681116_sat,post_24h,어제 밤 10시 공개 이후 증가분 확인용 수집,,,https://nid.naver.com/nidlogin.login?svctype=128&a_version=2&viewtype=1&url=http%3A%2F%2Fseries.naver.com%2Fcomic%2Fdetail.series%3FproductNo%3D12681116&surl=https%3A%2F%2Fseries.naver.com,20260620_234115,sat,토,2026-06-20 23:41:15,2026-06-20,23:41:15,2026-06-20 23:52:35,2026-06-20 23:52:50,14.9,2026-06-20 23:52:50,2026-06-20,23:52:50,2026-06-20 23:57:30,974.55,True,20260619_033739,2026-06-19 03:41:38,,,,,2026-06-20 23:52:50
sat,115,세이브 디 어스!,맴,840092,https://comic.naver.com/webtoon/list?titleId=840092&tab=sat,12734822,세이브 디 어스!,세이브 디 어스! (총 49화/미완결),총 49화/미완결,49.0,미완결,,,https://series.naver.com/comic/detail.series?productNo=12734822,matched,ok,"세이브 디 어스! (총 49화/미완결)
평점
10.0 | 맴 맴 | 2026.06.05. | 총49화/미완결 | 45화 무료
미친 학교생활의 연속, 살아남아라 강하람!",sat,1,sat,1,fri,sat,True,sat,토,fri,sat,12734822_sat,post_24h,어제 밤 10시 공개 이후 증가분 확인용 수집,3.3만,33000.0,https://series.naver.com/comic/detail.series?productNo=12734822,20260620_234115,sat,토,2026-06-20 23:41:15,2026-06-20,23:41:15,2026-06-20 23:52:51,2026-06-20 23:52:54,3.26,2026-06-20 23:52:54,2026-06-20,23:52:54,2026-06-20 23:57:30,974.55,True,20260619_033739,2026-06-19 03:41:42,3.3만,33000.0,0.0,0.0,2026-06-20 23:52:54
sat,28,저궤도인간,조은영,840510,https://comic.naver.com/webtoon/list?titleId=840510&tab=sat,12818560,저궤도인간,저궤도인간 (총 44화/미완결),총 44화/미완결,44.0,미완결,,,https://series.naver.com/comic/detail.series?productNo=12818560,matched,ok,"저궤도인간 (총 44화/미완결)
평점
9.9 | 조은영 조은영 | 2026.05.15. | 총44화/미완결 | 전화 무료
대학교 시간강사이자 무명작가인 서른 아홉의 주재열. 궤도에 오르지 못한 삶에 불안이 커져가던 어느 날 후배의 죽음으로 주인 없는 행운을 쥐게 된다. 마침내 그도 궤도에 오를 수 있을까.",sat,1,sat,1,fri,sat,True,sat,토,fri,sat,12818560_sat,post_24h,어제 밤 10시 공개 이후 증가분 확인용 수집,45.1만,451000.0,https://series.naver.com/comic/detail.series?productNo=12818560,20260620_234115,sat,토,2026-06-20 23:41:15,2026-06-20,23:41:15,2026-06-20 23:53:00,2026-06-20 23:53:02,2.35,2026-06-20 23:53:02,2026-06-20,23:53:02,2026-06-20 23:57:30,974.55,True,20260619_033739,2026-06-19 03:41:49,45만,450000.0,1000.0,0.0022222222222222222,2026-06-20 23:53:02
sat,79,설탕에 곁들인 로맨스,을승,840179,https://comic.naver.com/webtoon/list?titleId=840179&tab=sat,12837996,설탕에 곁들인 로맨스,설탕에 곁들인 로맨스 (총 53화/미완결),총 53화/미완결,53.0,미완결,,,https://series.naver.com/comic/detail.series?productNo=12837996,matched,ok,"설탕에 곁들인 로맨스 (총 53화/미완결)
평점
10.0 | 을승 을승 | 2026.06.05. | 총53화/미완결 | 47화 무료
인생이 무(無)맛인 고등학생 찬희,소꿉친구 소유의 도발(?)에 처음 잡아보는 도마와 식칼, 팬과 국자.심심한 인생에 단 맛이 돌고 심장이 뛰기 시작한다!근데 이 심장.. 소유한테 뛰는 거야? 요리가 즐거워서 뛰는 거야?첫사랑과..",sat,1,sat,1,fri,sat,True,sat,토,fri,sat,12837996_sat,post_24h,어제 밤 10시 공개 이후 증가분 확인용 수집,18.2만,182000.0,https://series.naver.com/comic/detail.series?productNo=12837996,20260620_234115,sat,토,2026-06-20 23:41:15,2026-06-20,23:41:15,2026-06-20 23:52:56,2026-06-20 23:52:58,2.62,2026-06-20 23:52:58,2026-06-20,23:52:58,2026-06-20 23:57:30,974.55,True,20260619_033739,2026-06-19 03:41:46,18.2만,182000.0,0.0,0.0,2026-06-20 23:52:58
sat,74,위탁가족!,조똘복,840736,https://comic.naver.com/webtoon/list?titleId=840736&tab=sat,12863042,위탁가족!,위탁가족! (총 57화/미완결),총 57화/미완결,57.0,미완결,,,https://series.naver.com/comic/detail.series?productNo=12863042,matched,ok,"위탁가족! (총 57화/미완결)
평점
10.0 | 조똘복 조똘복 | 2026.06.05. | 총57화/미완결 | 47화 무료
“오늘부터 우리가 네 가족이야.”15년 차 위탁가정 똘복이네 가족과 새로 온 아기 빵실이의 일상, 육아, 입양, 위탁, 그리고 이별 이야기.",sat,1,sat,1,fri,sat,True,sat,토,fri,sat,12863042_sat,post_24h,어제 밤 10시 공개 이후 증가분 확인용 수집,35.8만,358000.0,https://series.naver.com/comic/detail.series?productNo=12863042,20260620_234115,sat,토,2026-06-20 23:41:15,2026-06-20,23:41:15,2026-06-20 23:53:03,2026-06-20 23:53:06,2.3,2026-06-20 23:53:06,2026-06-20,23:53:06,2026-06-20 23:57:30,974.55,True,20260619_033739,2026-06-19 03:41:53,35.7만,357000.0,1000.0,0.0028011204481792717,2026-06-20 23:53:06
