웹툰 ID,연재 요일,웹툰 명,작가,해시태그,관심수,회차,대표장르,웹툰명,요일,평균순위,요일최대순위,순위백분위,순위구간,분석회차수,초반구간회차수,별점_초반평균,별점_후반평균,별점_하락폭_pct,별점 참여 수_초반평균,별점 참여 수_후반평균,별점 참여 수_하락폭_pct,댓글_초반평균,댓글_후반평균,댓글_하락폭_pct,관심수대비별점_초반평균,관심수대비별점_후반평균,관심수대비별점_하락폭_pct,관심수대비별점참여자수_초반평균,관심수대비별점참여자수_후반평균,관심수대비별점참여자수_하락폭_pct,관심수대비댓글수_초반평균,관심수대비댓글수_후반평균,관심수대비댓글수_하락폭_pct
836052,목,마흔 즈음에,용오름,#드라마 #최애캐의SNS #2024 연재직행열차 #고자극드라마 #리얼로맨스 #공감 #평범남 #연애/결혼공감 #개그 #하이퍼리얼리즘,170618,총 65화,드라마,마흔 즈음에,목,3.0,114,0.02631578947368421,최상위 10%,65,13,9.892307692307694,9.857142857142858,0.35547656076429124,7035.0,4180.857142857143,40.570616306223975,1070.923076923077,776.7142857142857,27.47244853982392,0.5793139859279858,0.5772546604947825,0.35547656076428663,4.119841413922546,2.4483963614551167,40.57061630622399,0.6271546898980884,0.45485994045074385,27.47244853982391
832677,토,절대군림,JP / 부겸 / 장영훈,#무협/사극 #정통무협 #동양 #배틀 #능글남 #미친작화 #무협/사극 #고인물 #힘숨찐 #먼치킨 #소설원작,329411,총 87화,무협/사극,절대군림,토,3.0,122,0.02459016393442623,최상위 10%,87,18,9.95111111111111,9.916999999999998,0.3427869584636142,11692.888888888889,6411.3,45.1692386635752,356.27777777777777,401.1,-12.580695462342126,0.3016000021552479,0.30056615668113373,0.3427869584636145,3.5439010525691903,1.9431479281332589,45.16923866357521,0.10798128706016105,0.12156608394151736,-12.580695462342122
822657,월,환생천마,박시대 / 장영훈,#무협/사극 #사이다 #동양 #환생 #액션 #고인물 #환골탈태 #동양풍판타지 #판무 #먼치킨 #소설원작,236639,총 116화,무협/사극,환생천마,월,4.0,121,0.03305785123966942,최상위 10%,116,24,9.955416666666666,9.925882352941176,0.2966657721557609,10200.541666666666,5241.235294117647,48.61806886937232,349.9583333333333,277.29411764705884,20.763676348024614,0.4203577500788182,0.41911069251373023,0.29666577215577583,4.3070791390803045,2.213060436983873,48.61806886937233,0.14776648988875377,0.11708473417741641,20.763676348024617
783053,화,김부장,박태준 / 정종택,#액션 #최애캐의SNS #사이다 #자극적인 #시리어스 #가족 #중년 #참교육 #범죄 #격투기 #힘숨찐 #다크히어로 #먼치킨 #느와르,714190,총 236화,액션,김부장,화,4.0,118,0.03389830508474576,최상위 10%,236,48,9.440208333333333,9.850681818181817,-4.348140108297235,26988.895833333332,5619.681818181818,79.17780018535962,1977.2708333333333,389.84090909090907,80.28388916081337,0.13217152100793464,0.13791825372000163,-4.347935673466298,3.7786913346217763,0.7868050325314081,79.17784325693906,0.27683593860731465,0.0545811702305681,80.28392899232992
804862,수,백XX,펀치킥,#액션 #최애캐의SNS #자극적인 #시리어스 #가족 #지금추천작 #범죄 #복수극 #먼치킨 #느와르,447230,총 173화,액션,백XX,수,4.0,115,0.034782608695652174,최상위 10%,173,35,9.870571428571425,9.860967741935484,0.09729615661502986,13893.0,2832.2903225806454,79.6135440683751,587.7428571428571,133.51612903225808,77.28324089189135,0.2205320038556555,0.22031694245143302,0.09751936247912628,3.1040260958934716,0.6327994983211185,79.61358961645676,0.13131571051942828,0.02983060698114041,77.28329164641198
800770,목,재벌집 막내아들,JP / 부겸 / 장영훈,#드라마 #최애캐의SNS #고자극드라마 #오피스 #정치 #재벌 #타임슬립 #드라마&영화 원작웹툰 #회귀 #복수극 #빙의 #두뇌싸움 #소설원작,348166,총 197화,드라마,재벌집 막내아들,목,4.0,114,0.03508771929824561,최상위 10%,197,40,9.96775,9.964814814814815,0.029446817839385197,13491.675,5174.592592592592,61.64603288626066,604.15,345.4074074074074,42.82754160268023,0.2861477872417508,0.28606330010405884,0.029525700165752736,3.8731046267931175,1.485487749888068,61.646072259141796,0.17343553973039408,0.09915726953244572,42.82759480174253
773797,금,나 혼자 만렙 뉴비,스윙뱃 / 커피라임,#판타지 #최애캐의SNS #레드아이스 스튜디오 #사이다 #하렘 #게임 #상태창 #고인물 #게임판타지 #헌터물 #먼치킨 #소설원작,708002,총 253화,판타지,나 혼자 만렙 뉴비,금,4.0,117,0.03418803418803419,최상위 10%,253,51,9.894901960784313,9.960454545454546,-0.6624884706289351,23426.607843137255,7542.181818181818,67.80506222375992,1279.313725490196,390.59090909090907,69.46871581939403,0.13971897926410418,0.14064445751212643,-0.6623854918613894,3.307907296958792,1.064977572494506,67.805096186534,0.18064294343233073,0.05515254978331139,69.46874938185911
840014,월,샤MONEY즘,나락 / 군다,#판타지 #최애캐의SNS #오컬트판타지 #자본주의 #인생역전,308580,총 45화,판타지,샤MONEY즘,월,5.0,121,0.04132231404958678,최상위 10%,45,9,9.94222222222222,9.92,0.22351363433167562,7138.444444444444,4994.75,30.030274258319583,586.8888888888889,1045.75,-78.18534645967435,0.32170941606048964,0.32098989140704887,0.22365669685760264,2.3098509099189677,1.6161938105900777,30.030384054234233,0.18990495239050753,0.33838223683359003,-78.18505129753751
812594,화,신입사원 김철수,"황지성 / 스튜디오MW, 김성은 / 이블라인",#판타지 #현대 #오피스 #청춘 #고인물 #재벌 #타임슬립 #힐링 #직업드라마 #회귀 #복수극 #두뇌싸움 #소설원작,164944,총 146화,판타지,신입사원 김철수,화,5.0,118,0.0423728813559322,최상위 10%,146,30,9.937,9.880357142857141,0.570019695510296,5634.5,2149.0714285714284,61.85870212846874,160.36666666666667,143.57142857142858,10.473023131514086,0.6020672773980903,0.5986317483206287,0.570622122548938,3.413855363288255,1.3020808539109165,61.85893321922282,0.09716365340183866,0.08698715446408556,10.47356555816841
811721,수,무직백수 계백순,AKI HAMAZI,#개그 #요즘핫한추천작,280284,총 229화,개그,무직백수 계백순,수,5.0,115,0.043478260869565216,최상위 10%,229,46,9.88369565217391,9.719473684210524,1.6615441606325332,12404.478260869566,4173.973684210527,66.3510742134355,735.3260869565217,556.6315789473684,24.301396506788034,0.3524843225300164,0.3466276398518738,1.661544160632524,4.423835243408392,1.4885730379743747,66.3510742134355,0.2622408932052745,0.19851269394451818,24.301396506788038
751168,금,상남자,김양수 / 도가도,#드라마 #사이다 #오피스 #청춘 #능력남 #인생역전 #직업드라마 #회귀 #두뇌싸움 #머니게임 #먼치킨 #소설원작,364552,총 258화,드라마,상남자,금,5.0,117,0.042735042735042736,최상위 10%,258,52,9.953653846153847,9.966170212765958,-0.12574645256472813,11530.923076923076,5391.489361702128,53.24321109649793,535.4230769230769,379.8936170212766,29.047956019300393,0.27289798585163216,0.27324109768011634,-0.12572897063106891,3.161417637522469,1.478177153354468,53.24321798517953,0.14679622330572734,0.1041548978276423,29.047971751478542
807777,토,마도전생기,LICO / 포스스튜디오 / 노빠꾸맨,#무협/사극 #전쟁 #악역이주인공 #액션 #지금추천작 #성장물 #회귀 #힘숨찐 #판무 #두뇌싸움 #먼치킨 #소설원작,317993,총 165화,무협/사극,마도전생기,토,5.0,122,0.040983606557377046,최상위 10%,165,33,9.841515151515152,9.962222222222223,-1.2265090166374246,11256.90909090909,5681.814814814815,49.52597761135548,350.969696969697,280.7037037037037,20.020529941096346,0.30929972473781614,0.31309331375016025,-1.2265090166374446,3.5378280982281143,1.785684146371415,49.52597761135548,0.1103029655421802,0.08821972729989085,20.020529941096335
805193,일,천화서고 대공자,코울 / MIDNIGHT STUDIO / 크루크루,#무협/사극 #최애캐의SNS #사이다 #동양 #액션 #지금추천작 #판무 #빙의 #먼치킨 #소설원작,223989,총 174화,무협/사극,천화서고 대공자,일,5.0,110,0.045454545454545456,최상위 10%,174,35,9.945714285714287,9.911034482758621,0.34869092313940875,9438.42857142857,4107.068965517241,56.48566989265663,277.9142857142857,175.06896551724137,37.00612940163002,0.4435852802577153,0.4420385386490741,0.3486909231394201,4.20960009786656,1.8317792827847041,56.485669892656645,0.12395156624725072,0.07808188924644593,37.00612940163004
796075,월,절대검감,현절무 / 금강불괴 / 한중월야,#무협/사극 #동양 #이능력 #모험 #액션 #성장물 #환골탈태 #회귀 #판무 #복수극 #먼치킨 #소설원작,292086,총 178화,무협/사극,절대검감,월,6.0,121,0.049586776859504134,최상위 10%,178,36,9.953888888888892,9.924687500000001,0.29336663503937266,11110.555555555555,5901.96875,46.87962523126156,296.1388888888889,346.0625,-16.85817465528561,0.3406139718774829,0.33961135040754403,0.29435711765208644,3.8019419775992156,2.019586256176975,46.88013998960951,0.10133632366858222,0.11841864127963145,-16.857052824332264
797443,수,운명을 보는 회사원,영완(映完) / 보램,#판타지 #최애캐의SNS #현대판타지 #현대 #오피스 #이능력 #직업드라마 #오컬트 #두뇌싸움 #소설원작,260345,총 173화,판타지,운명을 보는 회사원,수,6.0,115,0.05217391304347826,최상위 10%,173,35,9.675714285714285,9.901612903225807,-2.3346970656734873,8453.057142857142,3311.967741935484,60.81929074933432,333.6,204.7741935483871,38.6168484567185,0.38240725621862065,0.380154062253485,0.5892131826723191,3.3408493607876113,1.2715687829102047,61.938757316180514,0.12564729189264998,0.07861926524026143,37.42860346927983
