weekday,weekday_ko,rank,webtoon_title,webtoon_url,webtoon_title_id,collected_at_kst,webtoon_author,adult_or_login_required,author_collect_status,serial_weekday_text,serial_weekdays,weekday_list
fri,금,18,마왕인데 용사가 너무 많음,https://comic.naver.com/webtoon/list?titleId=845002&tab=fri,845002,2026-08-03 11:56:04,윤선웅,False,ok,연재,fri,fri
fri,금,19,돈구멍,https://comic.naver.com/webtoon/list?titleId=828950&tab=fri,828950,2026-08-03 11:56:04,박성현,False,ok,연재,fri,fri
fri,금,20,여우놀이,https://comic.naver.com/webtoon/list?titleId=768469&tab=fri,768469,2026-08-03 11:56:04,황혜진,False,ok,연재,fri,fri
fri,금,21,홍색인간,https://comic.naver.com/webtoon/list?titleId=852170&tab=fri,852170,2026-08-03 11:56:04,퀴니니,False,ok,연재,fri,fri
fri,금,22,히든 특성 13개 들고 시작한다,https://comic.naver.com/webtoon/list?titleId=844731&tab=fri,844731,2026-08-03 11:56:04,준영,False,ok,연재,fri,fri
fri,금,23,현질무신,https://comic.naver.com/webtoon/list?titleId=849031&tab=fri,849031,2026-08-03 11:56:04,황토,False,ok,연재,fri,fri
fri,금,24,고독살인,https://comic.naver.com/webtoon/list?titleId=850749&tab=fri,850749,2026-08-03 11:56:04,부향연,False,ok,연재,fri,fri
fri,금,25,연상녀클럽,https://comic.naver.com/webtoon/list?titleId=851476&tab=fri,851476,2026-08-03 11:56:04,한성만,False,ok,연재,fri,fri
fri,금,26,"언니, 이번 생엔 내가 왕비야",https://comic.naver.com/webtoon/list?titleId=798917&tab=fri,798917,2026-08-03 11:56:04,착견,False,ok,연재,fri,fri
fri,금,27,용사파티만화,https://comic.naver.com/webtoon/list?titleId=842647&tab=fri,842647,2026-08-03 11:56:04,칰타,False,ok,"금, 토, 일 연재","fri,sat,sun","fri,sat,sun"
fri,금,28,곤륜에 용이 산다,https://comic.naver.com/webtoon/list?titleId=852601&tab=fri,852601,2026-08-03 11:56:04,정범구,False,ok,연재,fri,fri
fri,금,29,열렙전사 3부,https://comic.naver.com/webtoon/list?titleId=817032&tab=fri,817032,2026-08-03 11:56:04,김세훈,False,ok,연재,fri,fri
fri,금,30,연애의 기록,https://comic.naver.com/webtoon/list?titleId=803792&tab=fri,803792,2026-08-03 11:56:04,베어리,False,ok,연재,fri,fri
fri,금,31,커플이상 부부미만,https://comic.naver.com/webtoon/list?titleId=850026&tab=fri,850026,2026-08-03 11:56:04,마자,False,ok,"화, 금 연재","tue,fri","tue,fri"
fri,금,32,검술명가의 네크로맨서,https://comic.naver.com/webtoon/list?titleId=850499&tab=fri,850499,2026-08-03 11:56:04,해귤,False,ok,연재,fri,fri
fri,금,33,아티팩트 먹는 플레이어,https://comic.naver.com/webtoon/list?titleId=836683&tab=fri,836683,2026-08-03 11:56:04,벤티,False,ok,연재,fri,fri
fri,금,34,로맨스 저주,https://comic.naver.com/webtoon/list?titleId=834035&tab=fri,834035,2026-08-03 11:56:04,,True,login_or_adult_required,,fri,fri
fri,금,35,가장 썩은 것을 줄게,https://comic.naver.com/webtoon/list?titleId=821814&tab=fri,821814,2026-08-03 11:56:05,윤다,False,ok,연재,fri,fri
fri,금,36,반로환동한 천마의 마경방송,https://comic.naver.com/webtoon/list?titleId=851642&tab=fri,851642,2026-08-03 11:56:05,리진,False,ok,연재,fri,fri
fri,금,37,이세계 영주가 밥을 잘 먹임,https://comic.naver.com/webtoon/list?titleId=847782&tab=fri,847782,2026-08-03 11:56:05,판테라,False,ok,연재,fri,fri
fri,금,38,말년용사,https://comic.naver.com/webtoon/list?titleId=773916&tab=fri,773916,2026-08-03 11:56:05,후딩,False,ok,연재,fri,fri
fri,금,39,펜홀더,https://comic.naver.com/webtoon/list?titleId=814587&tab=fri,814587,2026-08-03 11:56:05,이은재,False,ok,연재,fri,fri
fri,금,40,천재소녀가 무림공적을 숨김,https://comic.naver.com/webtoon/list?titleId=843838&tab=fri,843838,2026-08-03 11:56:05,환운(還運),False,ok,연재,fri,fri
fri,금,41,사자의 서,https://comic.naver.com/webtoon/list?titleId=823737&tab=fri,823737,2026-08-03 11:56:05,,True,login_or_adult_required,,fri,fri
fri,금,42,생활의 참견 2 : 지금은 가족시절,https://comic.naver.com/webtoon/list?titleId=849676&tab=fri,849676,2026-08-03 11:56:05,김양수,False,ok,"화, 금 연재","tue,fri","tue,fri"
fri,금,43,히어로 킬러,https://comic.naver.com/webtoon/list?titleId=766563&tab=fri,766563,2026-08-03 11:56:05,꿀벌,False,ok,연재,fri,fri
fri,금,44,하는 사이,https://comic.naver.com/webtoon/list?titleId=823437&tab=fri,823437,2026-08-03 11:56:05,안녕,False,ok,연재,fri,fri
fri,금,45,시간제 부부,https://comic.naver.com/webtoon/list?titleId=841499&tab=fri,841499,2026-08-03 11:56:05,산차,False,ok,연재,fri,fri
fri,금,46,구야는 신입,https://comic.naver.com/webtoon/list?titleId=828167&tab=fri,828167,2026-08-03 11:56:05,구야,False,ok,"월, 금 연재","mon,fri","mon,fri"
fri,금,47,아포칼립스를 걷는 우체부,https://comic.naver.com/webtoon/list?titleId=847306&tab=fri,847306,2026-08-03 11:56:05,소구미,False,ok,연재,fri,fri
fri,금,48,남편은 한 명으로 족하다,https://comic.naver.com/webtoon/list?titleId=823773&tab=fri,823773,2026-08-03 11:56:05,고선영,False,ok,연재,fri,fri
fri,금,49,범상한 변호사의 아공간,https://comic.naver.com/webtoon/list?titleId=839007&tab=fri,839007,2026-08-03 11:56:05,혜낙,False,ok,연재,fri,fri
fri,금,50,개집사,https://comic.naver.com/webtoon/list?titleId=828292&tab=fri,828292,2026-08-03 11:56:05,고추참치,False,ok,"화, 금 연재","tue,fri","tue,fri"
fri,금,51,첫정,https://comic.naver.com/webtoon/list?titleId=844061&tab=fri,844061,2026-08-03 11:56:05,혜윤,False,ok,연재,fri,fri
fri,금,52,시체들의 전쟁,https://comic.naver.com/webtoon/list?titleId=836651&tab=fri,836651,2026-08-03 11:56:05,마요너구리,False,ok,연재,fri,fri
fri,금,53,브레이커즈,https://comic.naver.com/webtoon/list?titleId=841810&tab=fri,841810,2026-08-03 11:56:05,JDL,False,ok,"화, 금 연재","tue,fri","tue,fri"
fri,금,54,나랑 한판,https://comic.naver.com/webtoon/list?titleId=848874&tab=fri,848874,2026-08-03 11:56:05,MIMIC,False,ok,연재,fri,fri
fri,금,55,7황자는 애매해서 탈출합니다,https://comic.naver.com/webtoon/list?titleId=850682&tab=fri,850682,2026-08-03 11:56:05,건진,False,ok,연재,fri,fri
fri,금,56,가난한 영지의 주인이 되어 버렸다,https://comic.naver.com/webtoon/list?titleId=853073&tab=fri,853073,2026-08-03 11:56:05,환범,False,ok,연재,fri,fri
fri,금,57,박제,https://comic.naver.com/webtoon/list?titleId=846363&tab=fri,846363,2026-08-03 11:56:05,,True,login_or_adult_required,,fri,fri
fri,금,58,싸움 1티어 과외 쌤 구하기,https://comic.naver.com/webtoon/list?titleId=852547&tab=fri,852547,2026-08-03 11:56:05,버퍼링,False,ok,연재,fri,fri
fri,금,59,감히 바라옵건대,https://comic.naver.com/webtoon/list?titleId=842215&tab=fri,842215,2026-08-03 11:56:05,LICO,False,ok,연재,fri,fri
fri,금,60,죽음은 잠 못 이루고,https://comic.naver.com/webtoon/list?titleId=848496&tab=fri,848496,2026-08-03 11:56:05,새나,False,ok,연재,fri,fri
fri,금,61,너를 울린 비밀,https://comic.naver.com/webtoon/list?titleId=851715&tab=fri,851715,2026-08-03 11:56:05,연수,False,ok,연재,fri,fri
fri,금,62,고구려 태왕미천,https://comic.naver.com/webtoon/list?titleId=838875&tab=fri,838875,2026-08-03 11:56:05,이동욱,False,ok,연재,fri,fri
fri,금,63,가장 위대한 마술사,https://comic.naver.com/webtoon/list?titleId=848576&tab=fri,848576,2026-08-03 11:56:05,김윤찬,False,ok,연재,fri,fri
fri,금,64,여동생은 오늘 밤 나를 간택한다,https://comic.naver.com/webtoon/list?titleId=822557&tab=fri,822557,2026-08-03 11:56:05,네온비,False,ok,연재,fri,fri
fri,금,65,두근두근 대작전,https://comic.naver.com/webtoon/list?titleId=845717&tab=fri,845717,2026-08-03 11:56:05,최준영,False,ok,연재,fri,fri
fri,금,66,앵클 브레이커,https://comic.naver.com/webtoon/list?titleId=842261&tab=fri,842261,2026-08-03 11:56:05,하하영,False,ok,연재,fri,fri
fri,금,67,죽여주는 캐스팅,https://comic.naver.com/webtoon/list?titleId=843866&tab=fri,843866,2026-08-03 11:56:05,,True,login_or_adult_required,,fri,fri
fri,금,68,초등생활 그림일기,https://comic.naver.com/webtoon/list?titleId=827863&tab=fri,827863,2026-08-03 11:56:05,은꼼지,False,ok,연재,fri,fri
fri,금,69,공동급식구역,https://comic.naver.com/webtoon/list?titleId=817927&tab=fri,817927,2026-08-03 11:56:05,청건,False,ok,연재,fri,fri
fri,금,70,피도 눈물도 없는 용사,https://comic.naver.com/webtoon/list?titleId=839715&tab=fri,839715,2026-08-03 11:56:06,진,False,ok,연재,fri,fri
fri,금,71,사탄의 순애,https://comic.naver.com/webtoon/list?titleId=845378&tab=fri,845378,2026-08-03 11:56:06,,True,login_or_adult_required,,fri,fri
fri,금,72,온리호프,https://comic.naver.com/webtoon/list?titleId=800796&tab=fri,800796,2026-08-03 11:56:06,초승,False,ok,연재,fri,fri
fri,금,73,성북구 비둘기 이헌서,https://comic.naver.com/webtoon/list?titleId=826580&tab=fri,826580,2026-08-03 11:56:06,허새보,False,ok,연재,fri,fri
fri,금,74,지옥 최강 마금강,https://comic.naver.com/webtoon/list?titleId=850745&tab=fri,850745,2026-08-03 11:56:06,최봉수,False,ok,연재,fri,fri
fri,금,75,암살청과,https://comic.naver.com/webtoon/list?titleId=823070&tab=fri,823070,2026-08-03 11:56:06,나락,False,ok,연재,fri,fri
fri,금,76,보이스피싱인데 인생역전,https://comic.naver.com/webtoon/list?titleId=830144&tab=fri,830144,2026-08-03 11:56:06,왓더헬,False,ok,연재,fri,fri
fri,금,77,그냥 선생님,https://comic.naver.com/webtoon/list?titleId=804333&tab=fri,804333,2026-08-03 11:56:06,연일,False,ok,"화, 금 연재","tue,fri","tue,fri"
fri,금,78,와인파티에서 순애찾기,https://comic.naver.com/webtoon/list?titleId=845004&tab=fri,845004,2026-08-03 11:56:06,JJJAENG,False,ok,연재,fri,fri
fri,금,79,인간천적,https://comic.naver.com/webtoon/list?titleId=840508&tab=fri,840508,2026-08-03 11:56:06,도국,False,ok,연재,fri,fri
fri,금,80,소년경찰,https://comic.naver.com/webtoon/list?titleId=834417&tab=fri,834417,2026-08-03 11:56:06,삼갱,False,ok,연재,fri,fri
fri,금,81,미드우트,https://comic.naver.com/webtoon/list?titleId=800006&tab=fri,800006,2026-08-03 11:56:06,원김,False,ok,연재,fri,fri
fri,금,82,세자와 세자빈의 계약혼인전,https://comic.naver.com/webtoon/list?titleId=819459&tab=fri,819459,2026-08-03 11:56:06,산삼,False,ok,연재,fri,fri
fri,금,83,몽홀,https://comic.naver.com/webtoon/list?titleId=644112&tab=fri,644112,2026-08-03 11:56:06,장태산,False,ok,연재,fri,fri
fri,금,84,북설애담,https://comic.naver.com/webtoon/list?titleId=827578&tab=fri,827578,2026-08-03 11:56:06,휘요,False,ok,연재,fri,fri
fri,금,85,만두 생활기록부,https://comic.naver.com/webtoon/list?titleId=835089&tab=fri,835089,2026-08-03 11:56:06,킹만두,False,ok,연재,fri,fri
fri,금,86,신비아파트,https://comic.naver.com/webtoon/list?titleId=847138&tab=fri,847138,2026-08-03 11:56:06,꿀범,False,ok,연재,fri,fri
fri,금,87,뼈왕,https://comic.naver.com/webtoon/list?titleId=816913&tab=fri,816913,2026-08-03 11:56:06,유성연,False,ok,연재,fri,fri
fri,금,88,세상 사람들이 모두가 고양이라면,https://comic.naver.com/webtoon/list?titleId=850657&tab=fri,850657,2026-08-03 11:56:06,기선,False,ok,연재,fri,fri
fri,금,89,"빚, 나는 연인",https://comic.naver.com/webtoon/list?titleId=849749&tab=fri,849749,2026-08-03 11:56:06,김순돌,False,ok,연재,fri,fri
fri,금,90,만약은 없다,https://comic.naver.com/webtoon/list?titleId=850976&tab=fri,850976,2026-08-03 11:56:06,시니,False,ok,연재,fri,fri
fri,금,91,공주님 학교 가신다,https://comic.naver.com/webtoon/list?titleId=845671&tab=fri,845671,2026-08-03 11:56:06,MUTE,False,ok,연재,fri,fri
fri,금,92,미운오리새끼,https://comic.naver.com/webtoon/list?titleId=839542&tab=fri,839542,2026-08-03 11:56:06,펀지르르,False,ok,연재,fri,fri
fri,금,93,다이어트 워리어,https://comic.naver.com/webtoon/list?titleId=840706&tab=fri,840706,2026-08-03 11:56:06,이선,False,ok,연재,fri,fri
fri,금,94,소곤소곤2,https://comic.naver.com/webtoon/list?titleId=818401&tab=fri,818401,2026-08-03 11:56:06,옛사람,False,ok,연재,fri,fri
fri,금,95,"바리, 별을 깨운 천둥",https://comic.naver.com/webtoon/list?titleId=843430&tab=fri,843430,2026-08-03 11:56:06,보또보,False,ok,연재,fri,fri
fri,금,96,아라드의 빛: 먼저 걷는 자,https://comic.naver.com/webtoon/list?titleId=827759&tab=fri,827759,2026-08-03 11:56:06,제갈복자,False,ok,연재,fri,fri
fri,금,97,당신의 사랑,https://comic.naver.com/webtoon/list?titleId=819647&tab=fri,819647,2026-08-03 11:56:06,오아,False,ok,연재,fri,fri
fri,금,98,수풀사이로,https://comic.naver.com/webtoon/list?titleId=844535&tab=fri,844535,2026-08-03 11:56:06,신스카이,False,ok,연재,fri,fri
fri,금,99,절세미남 망나니 해골 되다,https://comic.naver.com/webtoon/list?titleId=828337&tab=fri,828337,2026-08-03 11:56:06,이루다,False,ok,연재,fri,fri
fri,금,100,우리집 로미오,https://comic.naver.com/webtoon/list?titleId=842321&tab=fri,842321,2026-08-03 11:56:06,뉸달,False,ok,연재,fri,fri
fri,금,101,청소요원,https://comic.naver.com/webtoon/list?titleId=841792&tab=fri,841792,2026-08-03 11:56:06,조롱이,False,ok,연재,fri,fri
fri,금,102,죽지 말아 줘!,https://comic.naver.com/webtoon/list?titleId=847441&tab=fri,847441,2026-08-03 11:56:06,지와,False,ok,연재,fri,fri
fri,금,103,내가 죽인 전남편과 재혼하겠습니다,https://comic.naver.com/webtoon/list?titleId=849684&tab=fri,849684,2026-08-03 11:56:06,깜자,False,ok,연재,fri,fri
fri,금,104,둘뿐인 교실,https://comic.naver.com/webtoon/list?titleId=840278&tab=fri,840278,2026-08-03 11:56:06,종달,False,ok,연재,fri,fri
fri,금,105,타임머신 만들기,https://comic.naver.com/webtoon/list?titleId=842903&tab=fri,842903,2026-08-03 11:56:06,자드나인,False,ok,연재,fri,fri
fri,금,106,신이 내린 탑스타,https://comic.naver.com/webtoon/list?titleId=829710&tab=fri,829710,2026-08-03 11:56:07,권영준,False,ok,연재,fri,fri
fri,금,107,이름 사이 공백,https://comic.naver.com/webtoon/list?titleId=846301&tab=fri,846301,2026-08-03 11:56:07,희DA,False,ok,연재,fri,fri
fri,금,108,완벽한 게 다인,https://comic.naver.com/webtoon/list?titleId=841767&tab=fri,841767,2026-08-03 11:56:07,은솔,False,ok,연재,fri,fri
fri,금,109,프라이팬: 툴 마스터,https://comic.naver.com/webtoon/list?titleId=846337&tab=fri,846337,2026-08-03 11:56:07,기운찬,False,ok,연재,fri,fri
fri,금,110,조선 개스키,https://comic.naver.com/webtoon/list?titleId=848861&tab=fri,848861,2026-08-03 11:56:07,송세현,False,ok,연재,fri,fri
fri,금,111,우리는 후라이족,https://comic.naver.com/webtoon/list?titleId=818360&tab=fri,818360,2026-08-03 11:56:07,켄타,False,ok,연재,fri,fri
fri,금,112,후키,https://comic.naver.com/webtoon/list?titleId=850943&tab=fri,850943,2026-08-03 11:56:07,미리암 보나스트레,False,ok,연재,fri,fri
fri,금,113,합법해적 파르페,https://comic.naver.com/webtoon/list?titleId=729036&tab=fri,729036,2026-08-03 11:56:07,뼈피살,False,ok,연재,fri,fri
fri,금,114,백년게임,https://comic.naver.com/webtoon/list?titleId=751999&tab=fri,751999,2026-08-03 11:56:07,하람,False,ok,연재,fri,fri
fri,금,115,도원향,https://comic.naver.com/webtoon/list?titleId=848864&tab=fri,848864,2026-08-03 11:56:07,이하진,False,ok,연재,fri,fri
fri,금,116,킬링 달링 베이비-잉♡,https://comic.naver.com/webtoon/list?titleId=847842&tab=fri,847842,2026-08-03 11:56:07,고래짱,False,ok,연재,fri,fri
fri,금,117,나의 모르는 여자친구,https://comic.naver.com/webtoon/list?titleId=841923&tab=fri,841923,2026-08-03 11:56:07,이정빈,False,ok,연재,fri,fri
fri,금,118,비터 스윗 홈,https://comic.naver.com/webtoon/list?titleId=843314&tab=fri,843314,2026-08-03 11:56:07,겨울,False,ok,연재,fri,fri
fri,금,119,원타이머,https://comic.naver.com/webtoon/list?titleId=845862&tab=fri,845862,2026-08-03 11:56:07,Two-zero,False,ok,연재,fri,fri
fri,금,120,아이돌리,https://comic.naver.com/webtoon/list?titleId=840875&tab=fri,840875,2026-08-03 11:56:07,로로,False,ok,연재,fri,fri
sat,토,1,절대군림,https://comic.naver.com/webtoon/list?titleId=832677&tab=sat,832677,2026-08-03 11:56:07,박시대,False,ok,연재,sat,sat
sat,토,2,오늘만 사는 기사,https://comic.naver.com/webtoon/list?titleId=824543&tab=sat,824543,2026-08-03 11:56:07,가나라,False,ok,연재,sat,sat
sat,토,3,마도전생기,https://comic.naver.com/webtoon/list?titleId=807777&tab=sat,807777,2026-08-03 11:56:07,포스스튜디오,False,ok,연재,sat,sat
sat,토,4,만취남녀,https://comic.naver.com/webtoon/list?titleId=846883&tab=sat,846883,2026-08-03 11:56:07,,True,login_or_adult_required,,sat,sat
sat,토,5,시든 꽃에 눈물을,https://comic.naver.com/webtoon/list?titleId=827190&tab=sat,827190,2026-08-03 11:56:07,,True,login_or_adult_required,,sat,sat
sat,토,6,종말에서 살아남기,https://comic.naver.com/webtoon/list?titleId=826321&tab=sat,826321,2026-08-03 11:56:07,송,False,ok,"목, 토 연재","thu,sat","thu,sat"
sat,토,7,킬러 배드로,https://comic.naver.com/webtoon/list?titleId=816798&tab=sat,816798,2026-08-03 11:56:07,김정현,False,ok,연재,sat,sat
sat,토,8,초인의 시대,https://comic.naver.com/webtoon/list?titleId=730694&tab=sat,730694,2026-08-03 11:56:07,섭이,False,ok,연재,sat,sat
sat,토,9,동생 왔다,https://comic.naver.com/webtoon/list?titleId=851503&tab=sat,851503,2026-08-03 11:56:07,모나,False,ok,"화, 토 연재","tue,sat","tue,sat"
sat,토,10,둘째에게,https://comic.naver.com/webtoon/list?titleId=845711&tab=sat,845711,2026-08-03 11:56:07,,True,login_or_adult_required,,sat,sat
sat,토,11,"나태 공자, 노력 천재 되다",https://comic.naver.com/webtoon/list?titleId=772853&tab=sat,772853,2026-08-03 11:56:07,doip,False,ok,연재,sat,sat
sat,토,12,디펜스 게임의 폭군이 되었다,https://comic.naver.com/webtoon/list?titleId=798182&tab=sat,798182,2026-08-03 11:56:07,하정,False,ok,연재,sat,sat
sat,토,13,99강화나무몽둥이,https://comic.naver.com/webtoon/list?titleId=792651&tab=sat,792651,2026-08-03 11:56:07,홍실,False,ok,연재,sat,sat
sat,토,14,멸망한 가문의 회귀자,https://comic.naver.com/webtoon/list?titleId=819946&tab=sat,819946,2026-08-03 11:56:07,양평,False,ok,연재,sat,sat
sat,토,15,귀환했는데 입대 전날이다,https://comic.naver.com/webtoon/list?titleId=807393&tab=sat,807393,2026-08-03 11:56:07,해일,False,ok,연재,sat,sat
sat,토,16,데이워커,https://comic.naver.com/webtoon/list?titleId=828880&tab=sat,828880,2026-08-03 11:56:07,,True,login_or_adult_required,,sat,sat
sat,토,17,짜장 한 그릇에 제갈세가 데릴사위,https://comic.naver.com/webtoon/list?titleId=822114&tab=sat,822114,2026-08-03 11:56:08,홍민석,False,ok,연재,sat,sat
sat,토,18,세레나,https://comic.naver.com/webtoon/list?titleId=801475&tab=sat,801475,2026-08-03 11:56:08,정이나,False,ok,연재,sat,sat
sat,토,19,환생했더니 대공의 셋째 아들,https://comic.naver.com/webtoon/list?titleId=845380&tab=sat,845380,2026-08-03 11:56:08,밤이밤,False,ok,연재,sat,sat
sat,토,20,킬러경찰,https://comic.naver.com/webtoon/list?titleId=808439&tab=sat,808439,2026-08-03 11:56:08,이제환,False,ok,연재,sat,sat
sat,토,21,용사파티만화,https://comic.naver.com/webtoon/list?titleId=842647&tab=sat,842647,2026-08-03 11:56:08,칰타,False,ok,"금, 토, 일 연재","fri,sat,sun","fri,sat,sun"
sat,토,22,플레이어가 과거를 숨김,https://comic.naver.com/webtoon/list?titleId=811707&tab=sat,811707,2026-08-03 11:56:08,콘차,False,ok,연재,sat,sat
sat,토,23,나를 바꿔줘,https://comic.naver.com/webtoon/list?titleId=733280&tab=sat,733280,2026-08-03 11:56:08,이지호,False,ok,연재,sat,sat
sat,토,24,중대장은 실망했다,https://comic.naver.com/webtoon/list?titleId=841639&tab=sat,841639,2026-08-03 11:56:08,이량,False,ok,"수, 토 연재","wed,sat","wed,sat"
sat,토,25,지옥도시,https://comic.naver.com/webtoon/list?titleId=842093&tab=sat,842093,2026-08-03 11:56:08,기호,False,ok,연재,sat,sat
sat,토,26,나이트런,https://comic.naver.com/webtoon/list?titleId=64997&tab=sat,64997,2026-08-03 11:56:08,김성민,False,ok,연재,sat,sat
sat,토,27,미스 펜들턴,https://comic.naver.com/webtoon/list?titleId=835526&tab=sat,835526,2026-08-03 11:56:08,꼬막,False,ok,연재,sat,sat
sat,토,28,사천패왕,https://comic.naver.com/webtoon/list?titleId=846570&tab=sat,846570,2026-08-03 11:56:08,성구,False,ok,연재,sat,sat
sat,토,29,집구석 절대자,https://comic.naver.com/webtoon/list?titleId=834351&tab=sat,834351,2026-08-03 11:56:08,리원,False,ok,연재,sat,sat
sat,토,30,우리 길드 아이돌,https://comic.naver.com/webtoon/list?titleId=835557&tab=sat,835557,2026-08-03 11:56:08,꼬보,False,ok,연재,sat,sat
sat,토,31,스터디그룹,https://comic.naver.com/webtoon/list?titleId=721948&tab=sat,721948,2026-08-03 11:56:08,신형욱,False,ok,연재,sat,sat
sat,토,32,황제의 검,https://comic.naver.com/webtoon/list?titleId=813443&tab=sat,813443,2026-08-03 11:56:08,레드훅,False,ok,연재,sat,sat
sat,토,33,오브차카,https://comic.naver.com/webtoon/list?titleId=846365&tab=sat,846365,2026-08-03 11:56:08,해태,False,ok,연재,sat,sat
sat,토,34,르르르,https://comic.naver.com/webtoon/list?titleId=844505&tab=sat,844505,2026-08-03 11:56:08,우파람,False,ok,연재,sat,sat
sat,토,35,야매 힐러로 사는 법,https://comic.naver.com/webtoon/list?titleId=808757&tab=sat,808757,2026-08-03 11:56:08,14획,False,ok,연재,sat,sat
sat,토,36,왕의 힘으로 회귀한다,https://comic.naver.com/webtoon/list?titleId=817958&tab=sat,817958,2026-08-03 11:56:08,재키레이,False,ok,연재,sat,sat
sat,토,37,정권으로 세계최강,https://comic.naver.com/webtoon/list?titleId=851800&tab=sat,851800,2026-08-03 11:56:08,레블스튜디오,False,ok,연재,sat,sat
sat,토,38,무무무,https://comic.naver.com/webtoon/list?titleId=850649&tab=sat,850649,2026-08-03 11:56:08,박용제,False,ok,연재,sat,sat
sat,토,39,연애 못하면 죽음!,https://comic.naver.com/webtoon/list?titleId=846662&tab=sat,846662,2026-08-03 11:56:08,,True,login_or_adult_required,,sat,sat
sat,토,40,블랙 옵스,https://comic.naver.com/webtoon/list?titleId=852377&tab=sat,852377,2026-08-03 11:56:08,신진우,False,ok,연재,sat,sat
sat,토,41,멸망한 세계의 취사병,https://comic.naver.com/webtoon/list?titleId=818409&tab=sat,818409,2026-08-03 11:56:08,진석,False,ok,연재,sat,sat
sat,토,42,윌유메리미,https://comic.naver.com/webtoon/list?titleId=616239&tab=sat,616239,2026-08-03 11:56:08,마인드C,False,ok,"화, 토 연재","tue,sat","tue,sat"
sat,토,43,마수 사냥꾼이 살아가는 법,https://comic.naver.com/webtoon/list?titleId=848239&tab=sat,848239,2026-08-03 11:56:08,버퍼링,False,ok,연재,sat,sat
sat,토,44,회귀자의 은퇴 라이프,https://comic.naver.com/webtoon/list?titleId=814509&tab=sat,814509,2026-08-03 11:56:08,서희,False,ok,연재,sat,sat
sat,토,45,데스루프,https://comic.naver.com/webtoon/list?titleId=852086&tab=sat,852086,2026-08-03 11:56:08,,True,login_or_adult_required,,sat,sat
sat,토,46,마님이네 미국 시골집 이야기,https://comic.naver.com/webtoon/list?titleId=814048&tab=sat,814048,2026-08-03 11:56:08,마님,False,ok,"수, 토 연재","wed,sat","wed,sat"
sat,토,47,억만무림,https://comic.naver.com/webtoon/list?titleId=845867&tab=sat,845867,2026-08-03 11:56:08,매일,False,ok,연재,sat,sat
sat,토,48,엄마는 남자만 좋아해,https://comic.naver.com/webtoon/list?titleId=848901&tab=sat,848901,2026-08-03 11:56:08,타리,False,ok,연재,sat,sat
sat,토,49,사회초년캣,https://comic.naver.com/webtoon/list?titleId=850237&tab=sat,850237,2026-08-03 11:56:08,잇선,False,ok,"목, 토 연재","thu,sat","thu,sat"
sat,토,50,철과 얼음의 여정,https://comic.naver.com/webtoon/list?titleId=846781&tab=sat,846781,2026-08-03 11:56:08,울롱,False,ok,연재,sat,sat
sat,토,51,로도스도 전기 : 사령의 여왕,https://comic.naver.com/webtoon/list?titleId=849587&tab=sat,849587,2026-08-03 11:56:08,남부낙타,False,ok,연재,sat,sat
sat,토,52,오사카 환상선,https://comic.naver.com/webtoon/list?titleId=838885&tab=sat,838885,2026-08-03 11:56:09,혀나현,False,ok,연재,sat,sat
sat,토,53,K학원 생존기,https://comic.naver.com/webtoon/list?titleId=823190&tab=sat,823190,2026-08-03 11:56:09,양아최,False,ok,"월, 토 연재","mon,sat","mon,sat"
sat,토,54,어글리후드,https://comic.naver.com/webtoon/list?titleId=703630&tab=sat,703630,2026-08-03 11:56:09,미애,False,ok,연재,sat,sat
sat,토,55,과학고 생존일지,https://comic.naver.com/webtoon/list?titleId=841608&tab=sat,841608,2026-08-03 11:56:09,윤찐빵,False,ok,연재,sat,sat
sat,토,56,스쿨 오브 스트릿,https://comic.naver.com/webtoon/list?titleId=822642&tab=sat,822642,2026-08-03 11:56:09,슬랭킷,False,ok,연재,sat,sat
sat,토,57,드블리와 힐링합니다.,https://comic.naver.com/webtoon/list?titleId=850505&tab=sat,850505,2026-08-03 11:56:09,지대공마법소년,False,ok,연재,sat,sat
sat,토,58,안녕 아기,https://comic.naver.com/webtoon/list?titleId=849928&tab=sat,849928,2026-08-03 11:56:09,호호,False,ok,연재,sat,sat
sat,토,59,세상에 나쁜 용사는 없다,https://comic.naver.com/webtoon/list?titleId=833358&tab=sat,833358,2026-08-03 11:56:09,유령두부,False,ok,연재,sat,sat
sat,토,60,문양전,https://comic.naver.com/webtoon/list?titleId=841762&tab=sat,841762,2026-08-03 11:56:09,강한,False,ok,연재,sat,sat
sat,토,61,남편 도둑,https://comic.naver.com/webtoon/list?titleId=849266&tab=sat,849266,2026-08-03 11:56:09,알파타르트,False,ok,연재,sat,sat
sat,토,62,연애지옥,https://comic.naver.com/webtoon/list?titleId=846650&tab=sat,846650,2026-08-03 11:56:09,용오름,False,ok,연재,sat,sat
sat,토,63,냥냥찍찍!,https://comic.naver.com/webtoon/list?titleId=844952&tab=sat,844952,2026-08-03 11:56:09,꾀돌이,False,ok,"수, 토 연재","wed,sat","wed,sat"
sat,토,64,오싹한 연애,https://comic.naver.com/webtoon/list?titleId=852570&tab=sat,852570,2026-08-03 11:56:09,꼉,False,ok,연재,sat,sat
sat,토,65,쌍둥이에게 아내 자리를 빼앗겼다,https://comic.naver.com/webtoon/list?titleId=852058&tab=sat,852058,2026-08-03 11:56:09,해민,False,ok,연재,sat,sat
